"","recorder","date","time.bin.id","call.type","humidity","temp","lunar.vals","tmin","precip.day.of","precip.day.before","n","n.calls","rain.bin"
"2138","S15",20180326,"madrugada","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2139","S16",20180326,"madrugada","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2140","S18",20180326,"madrugada","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2141","S19",20180326,"madrugada","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2142","S11",20180326,"madrugada","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2143","S12",20180326,"madrugada","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2144","S15",20180326,"morning","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2145","S16",20180326,"morning","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2146","S17",20180326,"morning","long.argus",99,25.7,"Waxing",23.3,12.3,7,2,2,1
"2147","S18",20180326,"morning","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2148","S19",20180326,"morning","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2149","S11",20180326,"morning","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2150","S11",20180326,"morning","short.argus",99,25.7,"Waxing",23.3,12.3,7,1,1,1
"2151","S12",20180326,"morning","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2152","S15",20180326,"afternoon","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2153","S16",20180326,"afternoon","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2154","S18",20180326,"afternoon","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2155","S19",20180326,"afternoon","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2156","S19",20180326,"afternoon","long.argus",99,25.7,"Waxing",23.3,12.3,7,1,1,1
"2157","S11",20180326,"afternoon","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2158","S12",20180326,"afternoon","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2159","S15",20180326,"evening","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2160","S16",20180326,"evening","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2161","S18",20180326,"evening","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2162","S19",20180326,"evening","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2163","S11",20180326,"evening","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2164","S12",20180326,"evening","none",99,25.7,"Waxing",23.3,12.3,7,0,0,1
"2165","S15",20180327,"madrugada","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2166","S15",20180327,"morning","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2167","S15",20180327,"afternoon","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2168","S15",20180327,"evening","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2169","S16",20180327,"madrugada","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2170","S16",20180327,"morning","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2171","S16",20180327,"afternoon","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2172","S16",20180327,"evening","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2173","S17",20180327,"morning","long.argus",97,29.4,"Waxing",23.9,0,12.3,3,3,0
"2174","S17",20180327,"morning","short.argus",97,29.4,"Waxing",23.9,0,12.3,1,1,0
"2175","S17",20180327,"afternoon","long.argus",97,29.4,"Waxing",23.9,0,12.3,1,1,0
"2176","S18",20180327,"madrugada","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2177","S18",20180327,"morning","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2178","S18",20180327,"morning","long.argus",97,29.4,"Waxing",23.9,0,12.3,3,3,0
"2179","S18",20180327,"morning","short.argus",97,29.4,"Waxing",23.9,0,12.3,4,4,0
"2180","S18",20180327,"afternoon","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2181","S18",20180327,"afternoon","short.argus",97,29.4,"Waxing",23.9,0,12.3,1,1,0
"2182","S18",20180327,"evening","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2183","S19",20180327,"madrugada","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2184","S19",20180327,"morning","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2185","S19",20180327,"morning","long.argus",97,29.4,"Waxing",23.9,0,12.3,2,2,0
"2186","S19",20180327,"afternoon","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2187","S19",20180327,"afternoon","long.argus",97,29.4,"Waxing",23.9,0,12.3,2,2,0
"2188","S19",20180327,"evening","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2189","S11",20180327,"madrugada","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2190","S11",20180327,"madrugada","long.argus",97,29.4,"Waxing",23.9,0,12.3,2,2,0
"2191","S11",20180327,"madrugada","short.argus",97,29.4,"Waxing",23.9,0,12.3,1,1,0
"2192","S11",20180327,"morning","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2193","S11",20180327,"afternoon","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2194","S11",20180327,"evening","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2195","S12",20180327,"madrugada","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2196","S12",20180327,"madrugada","long.argus",97,29.4,"Waxing",23.9,0,12.3,1,1,0
"2197","S12",20180327,"morning","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2198","S12",20180327,"morning","long.argus",97,29.4,"Waxing",23.9,0,12.3,1,1,0
"2199","S12",20180327,"afternoon","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
"2200","S12",20180327,"evening","none",97,29.4,"Waxing",23.9,0,12.3,0,0,0
