"","date.time","recorder","call.type","n.detections","date","humidity","temp","precip.day.of","tmin","precip.day.before","hours.sun","time","lunar.vals","time.bin.id","index"
"5187","20180314_16","S17","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,16,"New","afternoon","S17_20180314_afternoon"
"5188","20180314_18","S17","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,18,"New","afternoon","S17_20180314_afternoon"
"6255","20180314_14","S18","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,14,"New","afternoon","S18_20180314_afternoon"
"6256","20180314_16","S18","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,16,"New","afternoon","S18_20180314_afternoon"
"6257","20180314_18","S18","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,18,"New","afternoon","S18_20180314_afternoon"
"6933","20180314_14","S19","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,14,"New","afternoon","S19_20180314_afternoon"
"6934","20180314_16","S19","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,16,"New","afternoon","S19_20180314_afternoon"
"6935","20180314_18","S19","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,18,"New","afternoon","S19_20180314_afternoon"
"8087","20180314_14","S20","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,14,"New","afternoon","S20_20180314_afternoon"
"8088","20180314_16","S20","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,16,"New","afternoon","S20_20180314_afternoon"
"8089","20180314_18","S20","none",0,"20180314",97,32.8,0.5,24.1,0,5.8,18,"New","afternoon","S20_20180314_afternoon"
"395","20180315_15","S11","long.argus",1,"20180315",95,32,18.8,24.1,0.5,6.2,15,"New","afternoon","S11_20180315_afternoon"
"396","20180315_15","S11","short.argus",1,"20180315",95,32,18.8,24.1,0.5,6.2,15,"New","afternoon","S11_20180315_afternoon"
"954","20180315_14","S11","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S11_20180315_afternoon"
"955","20180315_16","S11","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S11_20180315_afternoon"
"956","20180315_18","S11","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S11_20180315_afternoon"
"1686","20180315_14","S12","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S12_20180315_afternoon"
"1687","20180315_16","S12","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S12_20180315_afternoon"
"1688","20180315_18","S12","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S12_20180315_afternoon"
"2848","20180315_14","S14","short.argus",3,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S14_20180315_afternoon"
"3165","20180315_16","S14","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S14_20180315_afternoon"
"3166","20180315_18","S14","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S14_20180315_afternoon"
"3558","20180315_14","S15","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S15_20180315_afternoon"
"3559","20180315_16","S15","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S15_20180315_afternoon"
"3560","20180315_18","S15","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S15_20180315_afternoon"
"4388","20180315_14","S16","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S16_20180315_afternoon"
"4389","20180315_16","S16","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S16_20180315_afternoon"
"4390","20180315_18","S16","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S16_20180315_afternoon"
"5198","20180315_14","S17","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S17_20180315_afternoon"
"5199","20180315_16","S17","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S17_20180315_afternoon"
"5200","20180315_18","S17","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S17_20180315_afternoon"
"6266","20180315_14","S18","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S18_20180315_afternoon"
"6267","20180315_16","S18","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S18_20180315_afternoon"
"6268","20180315_18","S18","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S18_20180315_afternoon"
"6945","20180315_14","S19","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S19_20180315_afternoon"
"6946","20180315_16","S19","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S19_20180315_afternoon"
"6947","20180315_18","S19","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S19_20180315_afternoon"
"8097","20180315_14","S20","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,14,"New","afternoon","S20_20180315_afternoon"
"8098","20180315_16","S20","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,16,"New","afternoon","S20_20180315_afternoon"
"8099","20180315_18","S20","none",0,"20180315",95,32,18.8,24.1,0.5,6.2,18,"New","afternoon","S20_20180315_afternoon"
"401","20180316_14","S11","long.argus",2,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S11_20180316_afternoon"
"402","20180316_14","S11","short.argus",1,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S11_20180316_afternoon"
"964","20180316_16","S11","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S11_20180316_afternoon"
"965","20180316_18","S11","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S11_20180316_afternoon"
"1698","20180316_14","S12","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S12_20180316_afternoon"
"1699","20180316_16","S12","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S12_20180316_afternoon"
"1700","20180316_18","S12","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S12_20180316_afternoon"
"3176","20180316_14","S14","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S14_20180316_afternoon"
"3177","20180316_16","S14","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S14_20180316_afternoon"
"3178","20180316_18","S14","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S14_20180316_afternoon"
"3570","20180316_14","S15","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S15_20180316_afternoon"
"3571","20180316_16","S15","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S15_20180316_afternoon"
"3572","20180316_18","S15","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S15_20180316_afternoon"
"4400","20180316_14","S16","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S16_20180316_afternoon"
"4401","20180316_16","S16","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S16_20180316_afternoon"
"4402","20180316_18","S16","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S16_20180316_afternoon"
"4824","20180316_14","S17","long.argus",1,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S17_20180316_afternoon"
"5902","20180316_14","S18","long.argus",1,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S18_20180316_afternoon"
"6277","20180316_16","S18","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S18_20180316_afternoon"
"6278","20180316_18","S18","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S18_20180316_afternoon"
"6957","20180316_14","S19","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S19_20180316_afternoon"
"6958","20180316_16","S19","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S19_20180316_afternoon"
"6959","20180316_18","S19","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S19_20180316_afternoon"
"8109","20180316_14","S20","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,14,"New","afternoon","S20_20180316_afternoon"
"8110","20180316_16","S20","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,16,"New","afternoon","S20_20180316_afternoon"
"8111","20180316_18","S20","none",0,"20180316",98,31.6,4.5,24.1,18.8,7.5,18,"New","afternoon","S20_20180316_afternoon"
"411","20180317_18","S11","short.argus",1,"20180317",97,31.9,0,23.8,4.5,8.8,18,"New","afternoon","S11_20180317_afternoon"
"972","20180317_14","S11","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S11_20180317_afternoon"
"973","20180317_16","S11","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,16,"New","afternoon","S11_20180317_afternoon"
"1277","20180317_18","S12","long.argus",1,"20180317",97,31.9,0,23.8,4.5,8.8,18,"New","afternoon","S12_20180317_afternoon"
"1710","20180317_14","S12","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S12_20180317_afternoon"
"1711","20180317_16","S12","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,16,"New","afternoon","S12_20180317_afternoon"
"3582","20180317_14","S15","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S15_20180317_afternoon"
"3583","20180317_16","S15","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,16,"New","afternoon","S15_20180317_afternoon"
"3584","20180317_18","S15","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,18,"New","afternoon","S15_20180317_afternoon"
"4412","20180317_14","S16","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S16_20180317_afternoon"
"4413","20180317_16","S16","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,16,"New","afternoon","S16_20180317_afternoon"
"4414","20180317_18","S16","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,18,"New","afternoon","S16_20180317_afternoon"
"4827","20180317_14","S17","long.argus",1,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S17_20180317_afternoon"
"5905","20180317_18","S18","long.argus",2,"20180317",97,31.9,0,23.8,4.5,8.8,18,"New","afternoon","S18_20180317_afternoon"
"6286","20180317_14","S18","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S18_20180317_afternoon"
"6287","20180317_16","S18","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,16,"New","afternoon","S18_20180317_afternoon"
"6514","20180317_18","S19","long.argus",1,"20180317",97,31.9,0,23.8,4.5,8.8,18,"New","afternoon","S19_20180317_afternoon"
"6968","20180317_14","S19","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S19_20180317_afternoon"
"6969","20180317_16","S19","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,16,"New","afternoon","S19_20180317_afternoon"
"8120","20180317_14","S20","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,14,"New","afternoon","S20_20180317_afternoon"
"8121","20180317_16","S20","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,16,"New","afternoon","S20_20180317_afternoon"
"8122","20180317_18","S20","none",0,"20180317",97,31.9,0,23.8,4.5,8.8,18,"New","afternoon","S20_20180317_afternoon"
"982","20180318_14","S11","none",0,"20180318",97,31.9,1.5,23.2,0,6,14,"New","afternoon","S11_20180318_afternoon"
"983","20180318_16","S11","none",0,"20180318",97,31.9,1.5,23.2,0,6,16,"New","afternoon","S11_20180318_afternoon"
"984","20180318_18","S11","none",0,"20180318",97,31.9,1.5,23.2,0,6,18,"New","afternoon","S11_20180318_afternoon"
"1719","20180318_14","S12","none",0,"20180318",97,31.9,1.5,23.2,0,6,14,"New","afternoon","S12_20180318_afternoon"
"1720","20180318_16","S12","none",0,"20180318",97,31.9,1.5,23.2,0,6,16,"New","afternoon","S12_20180318_afternoon"
"1721","20180318_18","S12","none",0,"20180318",97,31.9,1.5,23.2,0,6,18,"New","afternoon","S12_20180318_afternoon"
"3593","20180318_14","S15","none",0,"20180318",97,31.9,1.5,23.2,0,6,14,"New","afternoon","S15_20180318_afternoon"
"3594","20180318_16","S15","none",0,"20180318",97,31.9,1.5,23.2,0,6,16,"New","afternoon","S15_20180318_afternoon"
"3595","20180318_18","S15","none",0,"20180318",97,31.9,1.5,23.2,0,6,18,"New","afternoon","S15_20180318_afternoon"
"4424","20180318_14","S16","none",0,"20180318",97,31.9,1.5,23.2,0,6,14,"New","afternoon","S16_20180318_afternoon"
"4425","20180318_16","S16","none",0,"20180318",97,31.9,1.5,23.2,0,6,16,"New","afternoon","S16_20180318_afternoon"
"4426","20180318_18","S16","none",0,"20180318",97,31.9,1.5,23.2,0,6,18,"New","afternoon","S16_20180318_afternoon"
"6296","20180318_14","S18","none",0,"20180318",97,31.9,1.5,23.2,0,6,14,"New","afternoon","S18_20180318_afternoon"
"6297","20180318_16","S18","none",0,"20180318",97,31.9,1.5,23.2,0,6,16,"New","afternoon","S18_20180318_afternoon"
"6298","20180318_18","S18","none",0,"20180318",97,31.9,1.5,23.2,0,6,18,"New","afternoon","S18_20180318_afternoon"
"6978","20180318_14","S19","none",0,"20180318",97,31.9,1.5,23.2,0,6,14,"New","afternoon","S19_20180318_afternoon"
"6979","20180318_16","S19","none",0,"20180318",97,31.9,1.5,23.2,0,6,16,"New","afternoon","S19_20180318_afternoon"
"6980","20180318_18","S19","none",0,"20180318",97,31.9,1.5,23.2,0,6,18,"New","afternoon","S19_20180318_afternoon"
"8132","20180318_14","S20","none",0,"20180318",97,31.9,1.5,23.2,0,6,14,"New","afternoon","S20_20180318_afternoon"
"8133","20180318_16","S20","none",0,"20180318",97,31.9,1.5,23.2,0,6,16,"New","afternoon","S20_20180318_afternoon"
"8134","20180318_18","S20","none",0,"20180318",97,31.9,1.5,23.2,0,6,18,"New","afternoon","S20_20180318_afternoon"
"993","20180319_14","S11","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,14,"New","afternoon","S11_20180319_afternoon"
"994","20180319_16","S11","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,16,"New","afternoon","S11_20180319_afternoon"
"995","20180319_18","S11","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,18,"New","afternoon","S11_20180319_afternoon"
"1285","20180319_13","S12","long.argus",2,"20180319",98,30.8,19.3,23.5,1.5,3.9,13,"New","afternoon","S12_20180319_afternoon"
"1286","20180319_18","S12","long.argus",2,"20180319",98,30.8,19.3,23.5,1.5,3.9,18,"New","afternoon","S12_20180319_afternoon"
"1731","20180319_14","S12","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,14,"New","afternoon","S12_20180319_afternoon"
"1732","20180319_16","S12","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,16,"New","afternoon","S12_20180319_afternoon"
"3605","20180319_14","S15","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,14,"New","afternoon","S15_20180319_afternoon"
"3606","20180319_16","S15","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,16,"New","afternoon","S15_20180319_afternoon"
"3607","20180319_18","S15","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,18,"New","afternoon","S15_20180319_afternoon"
"4435","20180319_14","S16","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,14,"New","afternoon","S16_20180319_afternoon"
"4436","20180319_16","S16","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,16,"New","afternoon","S16_20180319_afternoon"
"4437","20180319_18","S16","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,18,"New","afternoon","S16_20180319_afternoon"
"6307","20180319_14","S18","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,14,"New","afternoon","S18_20180319_afternoon"
"6308","20180319_16","S18","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,16,"New","afternoon","S18_20180319_afternoon"
"6309","20180319_18","S18","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,18,"New","afternoon","S18_20180319_afternoon"
"6990","20180319_14","S19","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,14,"New","afternoon","S19_20180319_afternoon"
"6991","20180319_16","S19","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,16,"New","afternoon","S19_20180319_afternoon"
"6992","20180319_18","S19","none",0,"20180319",98,30.8,19.3,23.5,1.5,3.9,18,"New","afternoon","S19_20180319_afternoon"
"429","20180320_13","S11","short.argus",2,"20180320",96,32.3,3.3,23.8,19.3,4.9,13,"New","afternoon","S11_20180320_afternoon"
"1003","20180320_14","S11","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,14,"New","afternoon","S11_20180320_afternoon"
"1004","20180320_16","S11","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,16,"New","afternoon","S11_20180320_afternoon"
"1005","20180320_18","S11","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,18,"New","afternoon","S11_20180320_afternoon"
"1289","20180320_18","S12","long.argus",2,"20180320",96,32.3,3.3,23.8,19.3,4.9,18,"New","afternoon","S12_20180320_afternoon"
"1290","20180320_18","S12","short.argus",1,"20180320",96,32.3,3.3,23.8,19.3,4.9,18,"New","afternoon","S12_20180320_afternoon"
"1740","20180320_14","S12","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,14,"New","afternoon","S12_20180320_afternoon"
"1741","20180320_16","S12","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,16,"New","afternoon","S12_20180320_afternoon"
"3617","20180320_14","S15","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,14,"New","afternoon","S15_20180320_afternoon"
"3618","20180320_16","S15","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,16,"New","afternoon","S15_20180320_afternoon"
"3619","20180320_18","S15","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,18,"New","afternoon","S15_20180320_afternoon"
"3996","20180320_16","S16","short.argus",1,"20180320",96,32.3,3.3,23.8,19.3,4.9,16,"New","afternoon","S16_20180320_afternoon"
"4447","20180320_14","S16","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,14,"New","afternoon","S16_20180320_afternoon"
"4448","20180320_18","S16","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,18,"New","afternoon","S16_20180320_afternoon"
"6317","20180320_14","S18","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,14,"New","afternoon","S18_20180320_afternoon"
"6318","20180320_16","S18","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,16,"New","afternoon","S18_20180320_afternoon"
"6319","20180320_18","S18","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,18,"New","afternoon","S18_20180320_afternoon"
"7002","20180320_14","S19","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,14,"New","afternoon","S19_20180320_afternoon"
"7003","20180320_16","S19","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,16,"New","afternoon","S19_20180320_afternoon"
"7004","20180320_18","S19","none",0,"20180320",96,32.3,3.3,23.8,19.3,4.9,18,"New","afternoon","S19_20180320_afternoon"
"434","20180321_15","S11","long.argus",2,"20180321",98,29.2,3.9,23.8,3.3,1.6,15,"Waxing","afternoon","S11_20180321_afternoon"
"435","20180321_15","S11","short.argus",2,"20180321",98,29.2,3.9,23.8,3.3,1.6,15,"Waxing","afternoon","S11_20180321_afternoon"
"436","20180321_16","S11","long.argus",1,"20180321",98,29.2,3.9,23.8,3.3,1.6,16,"Waxing","afternoon","S11_20180321_afternoon"
"437","20180321_16","S11","short.argus",1,"20180321",98,29.2,3.9,23.8,3.3,1.6,16,"Waxing","afternoon","S11_20180321_afternoon"
"1014","20180321_14","S11","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,14,"Waxing","afternoon","S11_20180321_afternoon"
"1015","20180321_18","S11","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,18,"Waxing","afternoon","S11_20180321_afternoon"
"1750","20180321_14","S12","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,14,"Waxing","afternoon","S12_20180321_afternoon"
"1751","20180321_16","S12","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,16,"Waxing","afternoon","S12_20180321_afternoon"
"1752","20180321_18","S12","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,18,"Waxing","afternoon","S12_20180321_afternoon"
"3629","20180321_14","S15","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,14,"Waxing","afternoon","S15_20180321_afternoon"
"3630","20180321_16","S15","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,16,"Waxing","afternoon","S15_20180321_afternoon"
"3631","20180321_18","S15","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,18,"Waxing","afternoon","S15_20180321_afternoon"
"3999","20180321_17","S16","short.argus",1,"20180321",98,29.2,3.9,23.8,3.3,1.6,17,"Waxing","afternoon","S16_20180321_afternoon"
"4457","20180321_14","S16","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,14,"Waxing","afternoon","S16_20180321_afternoon"
"4458","20180321_16","S16","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,16,"Waxing","afternoon","S16_20180321_afternoon"
"4459","20180321_18","S16","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,18,"Waxing","afternoon","S16_20180321_afternoon"
"5925","20180321_18","S18","long.argus",1,"20180321",98,29.2,3.9,23.8,3.3,1.6,18,"Waxing","afternoon","S18_20180321_afternoon"
"5926","20180321_18","S18","short.argus",1,"20180321",98,29.2,3.9,23.8,3.3,1.6,18,"Waxing","afternoon","S18_20180321_afternoon"
"6328","20180321_14","S18","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,14,"Waxing","afternoon","S18_20180321_afternoon"
"6329","20180321_16","S18","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,16,"Waxing","afternoon","S18_20180321_afternoon"
"7013","20180321_14","S19","none",0,"20180321",98,29.2,3.9,23.8,3.3,1.6,14,"Waxing","afternoon","S19_20180321_afternoon"
