"","recorder","call.type","date","humidity","temp","precip.day.of","tmin","precip.day.before","hours.sun","time","time.bin.id","index","n.calls","month","day"
"6155","S18","none","20180303",99,30.2,3.1,22.6,23.5,2.2,14,"afternoon","S18_20180303_afternoon",0,"03","03"
"6814","S19","none","20180303",99,30.2,3.1,22.6,23.5,2.2,14,"afternoon","S19_20180303_afternoon",0,"03","03"
"7960","S20","none","20180303",99,30.2,3.1,22.6,23.5,2.2,14,"afternoon","S20_20180303_afternoon",0,"03","03"
"839","S11","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S11_20180304_afternoon",0,"03","04"
"1560","S12","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S12_20180304_afternoon",0,"03","04"
"2110","S13","long.argus","20180304",97,30.8,3.5,23.8,3.1,5.6,18,"afternoon","S13_20180304_afternoon",1,"03","04"
"2359","S13","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S13_20180304_afternoon",0,"03","04"
"3058","S14","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S14_20180304_afternoon",0,"03","04"
"3426","S15","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S15_20180304_afternoon",0,"03","04"
"4259","S16","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S16_20180304_afternoon",0,"03","04"
"5084","S17","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S17_20180304_afternoon",0,"03","04"
"6166","S18","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S18_20180304_afternoon",0,"03","04"
"6825","S19","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S19_20180304_afternoon",0,"03","04"
"7972","S20","none","20180304",97,30.8,3.5,23.8,3.1,5.6,14,"afternoon","S20_20180304_afternoon",0,"03","04"
"851","S11","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S11_20180305_afternoon",0,"03","05"
"1572","S12","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S12_20180305_afternoon",0,"03","05"
"2370","S13","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S13_20180305_afternoon",0,"03","05"
"3069","S14","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S14_20180305_afternoon",0,"03","05"
"3438","S15","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S15_20180305_afternoon",0,"03","05"
"4271","S16","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S16_20180305_afternoon",0,"03","05"
"4783","S17","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S17_20180305_afternoon",2,"03","05"
"5095","S17","none","20180305",96,30.4,0.4,23.2,3.5,0.9,16,"afternoon","S17_20180305_afternoon",0,"03","05"
"5846","S18","short.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,13,"afternoon","S18_20180305_afternoon",9,"03","05"
"5847","S18","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S18_20180305_afternoon",2,"03","05"
"6174","S18","none","20180305",96,30.4,0.4,23.2,3.5,0.9,16,"afternoon","S18_20180305_afternoon",0,"03","05"
"6488","S19","long.argus","20180305",96,30.4,0.4,23.2,3.5,0.9,18,"afternoon","S19_20180305_afternoon",1,"03","05"
"6834","S19","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S19_20180305_afternoon",0,"03","05"
"7984","S20","none","20180305",96,30.4,0.4,23.2,3.5,0.9,14,"afternoon","S20_20180305_afternoon",0,"03","05"
"862","S11","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S11_20180306_afternoon",0,"03","06"
"1583","S12","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S12_20180306_afternoon",0,"03","06"
"2381","S13","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S13_20180306_afternoon",0,"03","06"
"2787","S14","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,13,"afternoon","S14_20180306_afternoon",1,"03","06"
"2788","S14","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,13,"afternoon","S14_20180306_afternoon",2,"03","06"
"3079","S14","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S14_20180306_afternoon",0,"03","06"
"3450","S15","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S15_20180306_afternoon",0,"03","06"
"4283","S16","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S16_20180306_afternoon",0,"03","06"
"4790","S17","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,16,"afternoon","S17_20180306_afternoon",3,"03","06"
"5104","S17","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S17_20180306_afternoon",0,"03","06"
"5856","S18","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,13,"afternoon","S18_20180306_afternoon",1,"03","06"
"6181","S18","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S18_20180306_afternoon",0,"03","06"
"6490","S19","long.argus","20180306",96,32.3,0,23.5,0.4,7.1,15,"afternoon","S19_20180306_afternoon",1,"03","06"
"6845","S19","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S19_20180306_afternoon",0,"03","06"
"7753","S20","short.argus","20180306",96,32.3,0,23.5,0.4,7.1,13,"afternoon","S20_20180306_afternoon",5,"03","06"
"7995","S20","none","20180306",96,32.3,0,23.5,0.4,7.1,14,"afternoon","S20_20180306_afternoon",0,"03","06"
"872","S11","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S11_20180307_afternoon",0,"03","07"
"1595","S12","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S12_20180307_afternoon",0,"03","07"
"2393","S13","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S13_20180307_afternoon",0,"03","07"
"3088","S14","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S14_20180307_afternoon",0,"03","07"
"3462","S15","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S15_20180307_afternoon",0,"03","07"
"3981","S16","long.argus","20180307",98,31.2,14,23.3,0,6.2,18,"afternoon","S16_20180307_afternoon",1,"03","07"
"4294","S16","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S16_20180307_afternoon",0,"03","07"
"4794","S17","long.argus","20180307",98,31.2,14,23.3,0,6.2,13,"afternoon","S17_20180307_afternoon",1,"03","07"
"5113","S17","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S17_20180307_afternoon",0,"03","07"
"6856","S19","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S19_20180307_afternoon",0,"03","07"
"8007","S20","none","20180307",98,31.2,14,23.3,0,6.2,14,"afternoon","S20_20180307_afternoon",0,"03","07"
"884","S11","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S11_20180308_afternoon",0,"03","08"
"1607","S12","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S12_20180308_afternoon",0,"03","08"
"2405","S13","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S13_20180308_afternoon",0,"03","08"
"3099","S14","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S14_20180308_afternoon",0,"03","08"
"3474","S15","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S15_20180308_afternoon",0,"03","08"
"4305","S16","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S16_20180308_afternoon",0,"03","08"
"4802","S17","long.argus","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S17_20180308_afternoon",1,"03","08"
"5123","S17","none","20180308",90,30.8,1.8,23.9,14,4.5,16,"afternoon","S17_20180308_afternoon",0,"03","08"
"6196","S18","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S18_20180308_afternoon",0,"03","08"
"6868","S19","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S19_20180308_afternoon",0,"03","08"
"8019","S20","none","20180308",90,30.8,1.8,23.9,14,4.5,14,"afternoon","S20_20180308_afternoon",0,"03","08"
"354","S11","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,13,"afternoon","S11_20180309_afternoon",4,"03","09"
"356","S11","short.argus","20180309",98,30.7,0,24.1,1.8,7.5,16,"afternoon","S11_20180309_afternoon",3,"03","09"
"895","S11","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S11_20180309_afternoon",0,"03","09"
"1619","S12","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S12_20180309_afternoon",0,"03","09"
"2112","S13","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,18,"afternoon","S13_20180309_afternoon",1,"03","09"
"2417","S13","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S13_20180309_afternoon",0,"03","09"
"2802","S14","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,18,"afternoon","S14_20180309_afternoon",1,"03","09"
"3110","S14","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S14_20180309_afternoon",0,"03","09"
"3486","S15","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S15_20180309_afternoon",0,"03","09"
"4317","S16","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S16_20180309_afternoon",0,"03","09"
"5134","S17","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S17_20180309_afternoon",0,"03","09"
"5870","S18","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S18_20180309_afternoon",6,"03","09"
"6207","S18","none","20180309",98,30.7,0,24.1,1.8,7.5,16,"afternoon","S18_20180309_afternoon",0,"03","09"
"6495","S19","long.argus","20180309",98,30.7,0,24.1,1.8,7.5,15,"afternoon","S19_20180309_afternoon",2,"03","09"
"6497","S19","short.argus","20180309",98,30.7,0,24.1,1.8,7.5,18,"afternoon","S19_20180309_afternoon",1,"03","09"
"6880","S19","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S19_20180309_afternoon",0,"03","09"
"8031","S20","none","20180309",98,30.7,0,24.1,1.8,7.5,14,"afternoon","S20_20180309_afternoon",0,"03","09"
"904","S11","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S11_20180310_afternoon",0,"03","10"
"1631","S12","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S12_20180310_afternoon",0,"03","10"
"2428","S13","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S13_20180310_afternoon",0,"03","10"
"2806","S14","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,18,"afternoon","S14_20180310_afternoon",1,"03","10"
"2807","S14","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,18,"afternoon","S14_20180310_afternoon",2,"03","10"
"3119","S14","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S14_20180310_afternoon",0,"03","10"
"3498","S15","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S15_20180310_afternoon",0,"03","10"
"4329","S16","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S16_20180310_afternoon",0,"03","10"
"4890","S17","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,17,"afternoon","S17_20180310_afternoon",1,"03","10"
"4891","S17","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,18,"afternoon","S17_20180310_afternoon",1,"03","10"
"5146","S17","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S17_20180310_afternoon",0,"03","10"
"5880","S18","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,16,"afternoon","S18_20180310_afternoon",2,"03","10"
"6214","S18","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S18_20180310_afternoon",0,"03","10"
"6499","S19","long.argus","20180310",97,30.9,2.2,24.1,0,7.2,18,"afternoon","S19_20180310_afternoon",1,"03","10"
"6500","S19","short.argus","20180310",97,30.9,2.2,24.1,0,7.2,18,"afternoon","S19_20180310_afternoon",1,"03","10"
"6891","S19","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S19_20180310_afternoon",0,"03","10"
"8043","S20","none","20180310",97,30.9,2.2,24.1,0,7.2,14,"afternoon","S20_20180310_afternoon",0,"03","10"
"367","S11","short.argus","20180311",98,30.8,0,22.6,2.2,6.8,15,"afternoon","S11_20180311_afternoon",2,"03","11"
"368","S11","long.argus","20180311",98,30.8,0,22.6,2.2,6.8,16,"afternoon","S11_20180311_afternoon",1,"03","11"
"914","S11","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S11_20180311_afternoon",0,"03","11"
"1642","S12","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S12_20180311_afternoon",0,"03","11"
"2440","S13","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S13_20180311_afternoon",0,"03","11"
"3128","S14","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S14_20180311_afternoon",0,"03","11"
"3510","S15","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S15_20180311_afternoon",0,"03","11"
"4341","S16","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S16_20180311_afternoon",0,"03","11"
"5158","S17","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S17_20180311_afternoon",0,"03","11"
"6224","S18","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S18_20180311_afternoon",0,"03","11"
"6501","S19","long.argus","20180311",98,30.8,0,22.6,2.2,6.8,16,"afternoon","S19_20180311_afternoon",2,"03","11"
"6503","S19","short.argus","20180311",98,30.8,0,22.6,2.2,6.8,18,"afternoon","S19_20180311_afternoon",1,"03","11"
"6902","S19","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S19_20180311_afternoon",0,"03","11"
"8053","S20","none","20180311",98,30.8,0,22.6,2.2,6.8,14,"afternoon","S20_20180311_afternoon",0,"03","11"
"373","S11","long.argus","20180312",96,32.3,25,23.3,0,8.1,18,"afternoon","S11_20180312_afternoon",1,"03","12"
"374","S11","short.argus","20180312",96,32.3,25,23.3,0,8.1,18,"afternoon","S11_20180312_afternoon",3,"03","12"
"924","S11","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S11_20180312_afternoon",0,"03","12"
"1268","S12","long.argus","20180312",96,32.3,25,23.3,0,8.1,18,"afternoon","S12_20180312_afternoon",1,"03","12"
"1654","S12","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S12_20180312_afternoon",0,"03","12"
"2115","S13","long.argus","20180312",96,32.3,25,23.3,0,8.1,18,"afternoon","S13_20180312_afternoon",1,"03","12"
"2452","S13","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S13_20180312_afternoon",0,"03","12"
"2818","S14","long.argus","20180312",96,32.3,25,23.3,0,8.1,13,"afternoon","S14_20180312_afternoon",2,"03","12"
"2819","S14","short.argus","20180312",96,32.3,25,23.3,0,8.1,13,"afternoon","S14_20180312_afternoon",3,"03","12"
"3138","S14","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S14_20180312_afternoon",0,"03","12"
"3522","S15","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S15_20180312_afternoon",0,"03","12"
"3988","S16","long.argus","20180312",96,32.3,25,23.3,0,8.1,18,"afternoon","S16_20180312_afternoon",2,"03","12"
"4353","S16","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S16_20180312_afternoon",0,"03","12"
"4809","S17","long.argus","20180312",96,32.3,25,23.3,0,8.1,13,"afternoon","S17_20180312_afternoon",2,"03","12"
"4810","S17","short.argus","20180312",96,32.3,25,23.3,0,8.1,13,"afternoon","S17_20180312_afternoon",2,"03","12"
"5168","S17","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S17_20180312_afternoon",0,"03","12"
"5886","S18","long.argus","20180312",96,32.3,25,23.3,0,8.1,18,"afternoon","S18_20180312_afternoon",2,"03","12"
"6236","S18","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S18_20180312_afternoon",0,"03","12"
"6911","S19","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S19_20180312_afternoon",0,"03","12"
"8065","S20","none","20180312",96,32.3,25,23.3,0,8.1,14,"afternoon","S20_20180312_afternoon",0,"03","12"
"382","S11","long.argus","20180313",97,32,0,23.8,25,7.3,13,"afternoon","S11_20180313_afternoon",2,"03","13"
"933","S11","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S11_20180313_afternoon",0,"03","13"
"1271","S12","long.argus","20180313",97,32,0,23.8,25,7.3,18,"afternoon","S12_20180313_afternoon",2,"03","13"
"1664","S12","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S12_20180313_afternoon",0,"03","13"
"2463","S13","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S13_20180313_afternoon",0,"03","13"
"3147","S14","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S14_20180313_afternoon",0,"03","13"
"3534","S15","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S15_20180313_afternoon",0,"03","13"
"4364","S16","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S16_20180313_afternoon",0,"03","13"
"5177","S17","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S17_20180313_afternoon",0,"03","13"
"5891","S18","long.argus","20180313",97,32,0,23.8,25,7.3,18,"afternoon","S18_20180313_afternoon",2,"03","13"
"6245","S18","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S18_20180313_afternoon",0,"03","13"
"6505","S19","long.argus","20180313",97,32,0,23.8,25,7.3,13,"afternoon","S19_20180313_afternoon",2,"03","13"
"6507","S19","short.argus","20180313",97,32,0,23.8,25,7.3,18,"afternoon","S19_20180313_afternoon",1,"03","13"
"6923","S19","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S19_20180313_afternoon",0,"03","13"
"8075","S20","none","20180313",97,32,0,23.8,25,7.3,14,"afternoon","S20_20180313_afternoon",0,"03","13"
"388","S11","long.argus","20180314",97,32.8,0.5,24.1,0,5.8,15,"afternoon","S11_20180314_afternoon",1,"03","14"
"943","S11","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S11_20180314_afternoon",0,"03","14"
"1674","S12","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S12_20180314_afternoon",0,"03","14"
"2475","S13","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S13_20180314_afternoon",0,"03","14"
"2837","S14","short.argus","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S14_20180314_afternoon",6,"03","14"
"3157","S14","none","20180314",97,32.8,0.5,24.1,0,5.8,16,"afternoon","S14_20180314_afternoon",0,"03","14"
"3546","S15","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S15_20180314_afternoon",0,"03","14"
"4376","S16","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S16_20180314_afternoon",0,"03","14"
"4821","S17","long.argus","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S17_20180314_afternoon",1,"03","14"
"5187","S17","none","20180314",97,32.8,0.5,24.1,0,5.8,16,"afternoon","S17_20180314_afternoon",0,"03","14"
"6255","S18","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S18_20180314_afternoon",0,"03","14"
"6933","S19","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S19_20180314_afternoon",0,"03","14"
"8087","S20","none","20180314",97,32.8,0.5,24.1,0,5.8,14,"afternoon","S20_20180314_afternoon",0,"03","14"
"395","S11","long.argus","20180315",95,32,18.8,24.1,0.5,6.2,15,"afternoon","S11_20180315_afternoon",1,"03","15"
"396","S11","short.argus","20180315",95,32,18.8,24.1,0.5,6.2,15,"afternoon","S11_20180315_afternoon",1,"03","15"
"954","S11","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S11_20180315_afternoon",0,"03","15"
"1686","S12","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S12_20180315_afternoon",0,"03","15"
"2848","S14","short.argus","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S14_20180315_afternoon",3,"03","15"
"3165","S14","none","20180315",95,32,18.8,24.1,0.5,6.2,16,"afternoon","S14_20180315_afternoon",0,"03","15"
"3558","S15","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S15_20180315_afternoon",0,"03","15"
"4388","S16","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S16_20180315_afternoon",0,"03","15"
"5198","S17","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S17_20180315_afternoon",0,"03","15"
"6266","S18","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S18_20180315_afternoon",0,"03","15"
"6945","S19","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S19_20180315_afternoon",0,"03","15"
"8097","S20","none","20180315",95,32,18.8,24.1,0.5,6.2,14,"afternoon","S20_20180315_afternoon",0,"03","15"
"401","S11","long.argus","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S11_20180316_afternoon",2,"03","16"
"402","S11","short.argus","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S11_20180316_afternoon",1,"03","16"
"964","S11","none","20180316",98,31.6,4.5,24.1,18.8,7.5,16,"afternoon","S11_20180316_afternoon",0,"03","16"
"1698","S12","none","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S12_20180316_afternoon",0,"03","16"
"3176","S14","none","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S14_20180316_afternoon",0,"03","16"
"3570","S15","none","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S15_20180316_afternoon",0,"03","16"
"4400","S16","none","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S16_20180316_afternoon",0,"03","16"
"4824","S17","long.argus","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S17_20180316_afternoon",1,"03","16"
"5902","S18","long.argus","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S18_20180316_afternoon",1,"03","16"
"6277","S18","none","20180316",98,31.6,4.5,24.1,18.8,7.5,16,"afternoon","S18_20180316_afternoon",0,"03","16"
"6957","S19","none","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S19_20180316_afternoon",0,"03","16"
"8109","S20","none","20180316",98,31.6,4.5,24.1,18.8,7.5,14,"afternoon","S20_20180316_afternoon",0,"03","16"
"411","S11","short.argus","20180317",97,31.9,0,23.8,4.5,8.8,18,"afternoon","S11_20180317_afternoon",1,"03","17"
"972","S11","none","20180317",97,31.9,0,23.8,4.5,8.8,14,"afternoon","S11_20180317_afternoon",0,"03","17"
"1277","S12","long.argus","20180317",97,31.9,0,23.8,4.5,8.8,18,"afternoon","S12_20180317_afternoon",1,"03","17"
"1710","S12","none","20180317",97,31.9,0,23.8,4.5,8.8,14,"afternoon","S12_20180317_afternoon",0,"03","17"
"3582","S15","none","20180317",97,31.9,0,23.8,4.5,8.8,14,"afternoon","S15_20180317_afternoon",0,"03","17"
